id,category,subcategory,name,brand,specification,unit,price_range_inr,description,image_url
MAT02418,Roofing & Insulation,Waterproofing Materials,Crystalline Waterproofing Slurry (1L Roll),Pidilite,1L Roll,kg / roll,Rs.454 - Rs.845,"Pidilite Crystalline Waterproofing Slurry, 1L Roll pack, used for terrace, basement and wet-area waterproofing.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Pidilite+Crystalline+Waterproofing+Slurry+%281L
MAT02419,Roofing & Insulation,Waterproofing Materials,Crystalline Waterproofing Slurry (1L Roll),Fosroc,1L Roll,kg / roll,Rs.454 - Rs.845,"Fosroc Crystalline Waterproofing Slurry, 1L Roll pack, used for terrace, basement and wet-area waterproofing.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Fosroc+Crystalline+Waterproofing+Slurry+%281L+R
MAT02420,Roofing & Insulation,Waterproofing Materials,Crystalline Waterproofing Slurry (1L Roll),Asian Paints SmartCare,1L Roll,kg / roll,Rs.454 - Rs.845,"Asian Paints SmartCare Crystalline Waterproofing Slurry, 1L Roll pack, used for terrace, basement and wet-area waterproofing.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Asian+Paints+SmartCare+Crystalline+Waterproof
MAT02421,Roofing & Insulation,Waterproofing Materials,Injection Grouting Chemical (1kg),Dr. Fixit,1kg,kg / roll,Rs.454 - Rs.845,"Dr. Fixit Injection Grouting Chemical, 1kg pack, used for terrace, basement and wet-area waterproofing.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Dr.+Fixit+Injection+Grouting+Chemical+%281kg%29
MAT02422,Roofing & Insulation,Waterproofing Materials,Injection Grouting Chemical (1kg),Sika,1kg,kg / roll,Rs.454 - Rs.845,"Sika Injection Grouting Chemical, 1kg pack, used for terrace, basement and wet-area waterproofing.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Sika+Injection+Grouting+Chemical+%281kg%29
MAT02423,Roofing & Insulation,Waterproofing Materials,Injection Grouting Chemical (1kg),BASF Master Builders,1kg,kg / roll,Rs.454 - Rs.845,"BASF Master Builders Injection Grouting Chemical, 1kg pack, used for terrace, basement and wet-area waterproofing.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=BASF+Master+Builders+Injection+Grouting+Chemi
MAT02424,Roofing & Insulation,Waterproofing Materials,Injection Grouting Chemical (1kg),Pidilite,1kg,kg / roll,Rs.454 - Rs.845,"Pidilite Injection Grouting Chemical, 1kg pack, used for terrace, basement and wet-area waterproofing.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Pidilite+Injection+Grouting+Chemical+%281kg%29
MAT02425,Roofing & Insulation,Waterproofing Materials,Injection Grouting Chemical (1kg),Fosroc,1kg,kg / roll,Rs.454 - Rs.845,"Fosroc Injection Grouting Chemical, 1kg pack, used for terrace, basement and wet-area waterproofing.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Fosroc+Injection+Grouting+Chemical+%281kg%29
MAT02426,Roofing & Insulation,Waterproofing Materials,Injection Grouting Chemical (1kg),Asian Paints SmartCare,1kg,kg / roll,Rs.454 - Rs.845,"Asian Paints SmartCare Injection Grouting Chemical, 1kg pack, used for terrace, basement and wet-area waterproofing.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Asian+Paints+SmartCare+Injection+Grouting+Che
MAT02427,Roofing & Insulation,Waterproofing Materials,Injection Grouting Chemical (5kg),Dr. Fixit,5kg,kg / roll,Rs.454 - Rs.845,"Dr. Fixit Injection Grouting Chemical, 5kg pack, used for terrace, basement and wet-area waterproofing.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Dr.+Fixit+Injection+Grouting+Chemical+%285kg%29
MAT02428,Roofing & Insulation,Waterproofing Materials,Injection Grouting Chemical (5kg),Sika,5kg,kg / roll,Rs.454 - Rs.845,"Sika Injection Grouting Chemical, 5kg pack, used for terrace, basement and wet-area waterproofing.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Sika+Injection+Grouting+Chemical+%285kg%29
MAT02429,Roofing & Insulation,Waterproofing Materials,Injection Grouting Chemical (5kg),BASF Master Builders,5kg,kg / roll,Rs.454 - Rs.845,"BASF Master Builders Injection Grouting Chemical, 5kg pack, used for terrace, basement and wet-area waterproofing.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=BASF+Master+Builders+Injection+Grouting+Chemi
MAT02430,Roofing & Insulation,Waterproofing Materials,Injection Grouting Chemical (5kg),Pidilite,5kg,kg / roll,Rs.454 - Rs.845,"Pidilite Injection Grouting Chemical, 5kg pack, used for terrace, basement and wet-area waterproofing.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Pidilite+Injection+Grouting+Chemical+%285kg%29
MAT02431,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (25mm),UltraTech Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Thermal Insulation Sheet, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Thermal+Insulation+Sheet
MAT02432,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (25mm),Owens Corning,25mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Thermal Insulation Sheet, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Thermal+Insulation+Sheet+%2825mm%29
MAT02433,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (25mm),Kingspan,25mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Thermal Insulation Sheet, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Thermal+Insulation+Sheet+%2825mm%29
MAT02434,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (25mm),Lloyd Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Thermal Insulation Sheet, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Thermal+Insulation+Sheet+%2825
MAT02435,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (25mm),Supreme Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Thermal Insulation Sheet, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Thermal+Insulation+Sheet+%28
MAT02436,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (50mm),UltraTech Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Thermal Insulation Sheet, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Thermal+Insulation+Sheet
MAT02437,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (50mm),Owens Corning,50mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Thermal Insulation Sheet, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Thermal+Insulation+Sheet+%2850mm%29
MAT02438,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (50mm),Kingspan,50mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Thermal Insulation Sheet, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Thermal+Insulation+Sheet+%2850mm%29
MAT02439,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (50mm),Lloyd Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Thermal Insulation Sheet, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Thermal+Insulation+Sheet+%2850
MAT02440,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (50mm),Supreme Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Thermal Insulation Sheet, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Thermal+Insulation+Sheet+%28
MAT02441,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (75mm),UltraTech Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Thermal Insulation Sheet, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Thermal+Insulation+Sheet
MAT02442,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (75mm),Owens Corning,75mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Thermal Insulation Sheet, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Thermal+Insulation+Sheet+%2875mm%29
MAT02443,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (75mm),Kingspan,75mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Thermal Insulation Sheet, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Thermal+Insulation+Sheet+%2875mm%29
MAT02444,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (75mm),Lloyd Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Thermal Insulation Sheet, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Thermal+Insulation+Sheet+%2875
MAT02445,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (75mm),Supreme Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Thermal Insulation Sheet, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Thermal+Insulation+Sheet+%28
MAT02446,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (100mm),UltraTech Insulation,100mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Thermal Insulation Sheet, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Thermal+Insulation+Sheet
MAT02447,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (100mm),Owens Corning,100mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Thermal Insulation Sheet, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Thermal+Insulation+Sheet+%28100mm
MAT02448,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (100mm),Kingspan,100mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Thermal Insulation Sheet, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Thermal+Insulation+Sheet+%28100mm%29
MAT02449,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (100mm),Lloyd Insulation,100mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Thermal Insulation Sheet, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Thermal+Insulation+Sheet+%2810
MAT02450,Roofing & Insulation,Insulation Materials,Thermal Insulation Sheet (100mm),Supreme Insulation,100mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Thermal Insulation Sheet, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Thermal+Insulation+Sheet+%28
MAT02451,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (25mm),UltraTech Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Glass Wool Insulation, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Glass+Wool+Insulation+%282
MAT02452,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (25mm),Owens Corning,25mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Glass Wool Insulation, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Glass+Wool+Insulation+%2825mm%29
MAT02453,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (25mm),Kingspan,25mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Glass Wool Insulation, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Glass+Wool+Insulation+%2825mm%29
MAT02454,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (25mm),Lloyd Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Glass Wool Insulation, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Glass+Wool+Insulation+%2825mm%29
MAT02455,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (25mm),Supreme Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Glass Wool Insulation, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Glass+Wool+Insulation+%2825m
MAT02456,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (50mm),UltraTech Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Glass Wool Insulation, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Glass+Wool+Insulation+%285
MAT02457,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (50mm),Owens Corning,50mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Glass Wool Insulation, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Glass+Wool+Insulation+%2850mm%29
MAT02458,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (50mm),Kingspan,50mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Glass Wool Insulation, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Glass+Wool+Insulation+%2850mm%29
MAT02459,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (50mm),Lloyd Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Glass Wool Insulation, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Glass+Wool+Insulation+%2850mm%29
MAT02460,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (50mm),Supreme Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Glass Wool Insulation, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Glass+Wool+Insulation+%2850m
MAT02461,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (75mm),UltraTech Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Glass Wool Insulation, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Glass+Wool+Insulation+%287
MAT02462,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (75mm),Owens Corning,75mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Glass Wool Insulation, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Glass+Wool+Insulation+%2875mm%29
MAT02463,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (75mm),Kingspan,75mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Glass Wool Insulation, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Glass+Wool+Insulation+%2875mm%29
MAT02464,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (75mm),Lloyd Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Glass Wool Insulation, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Glass+Wool+Insulation+%2875mm%29
MAT02465,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (75mm),Supreme Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Glass Wool Insulation, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Glass+Wool+Insulation+%2875m
MAT02466,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (100mm),UltraTech Insulation,100mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Glass Wool Insulation, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Glass+Wool+Insulation+%281
MAT02467,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (100mm),Owens Corning,100mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Glass Wool Insulation, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Glass+Wool+Insulation+%28100mm%29
MAT02468,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (100mm),Kingspan,100mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Glass Wool Insulation, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Glass+Wool+Insulation+%28100mm%29
MAT02469,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (100mm),Lloyd Insulation,100mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Glass Wool Insulation, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Glass+Wool+Insulation+%28100mm
MAT02470,Roofing & Insulation,Insulation Materials,Glass Wool Insulation (100mm),Supreme Insulation,100mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Glass Wool Insulation, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Glass+Wool+Insulation+%28100
MAT02471,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (25mm),UltraTech Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Rock Wool Insulation, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Rock+Wool+Insulation+%2825
MAT02472,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (25mm),Owens Corning,25mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Rock Wool Insulation, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Rock+Wool+Insulation+%2825mm%29
MAT02473,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (25mm),Kingspan,25mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Rock Wool Insulation, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Rock+Wool+Insulation+%2825mm%29
MAT02474,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (25mm),Lloyd Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Rock Wool Insulation, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Rock+Wool+Insulation+%2825mm%29
MAT02475,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (25mm),Supreme Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Rock Wool Insulation, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Rock+Wool+Insulation+%2825mm
MAT02476,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (50mm),UltraTech Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Rock Wool Insulation, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Rock+Wool+Insulation+%2850
MAT02477,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (50mm),Owens Corning,50mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Rock Wool Insulation, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Rock+Wool+Insulation+%2850mm%29
MAT02478,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (50mm),Kingspan,50mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Rock Wool Insulation, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Rock+Wool+Insulation+%2850mm%29
MAT02479,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (50mm),Lloyd Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Rock Wool Insulation, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Rock+Wool+Insulation+%2850mm%29
MAT02480,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (50mm),Supreme Insulation,50mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Rock Wool Insulation, thickness 50mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Rock+Wool+Insulation+%2850mm
MAT02481,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (75mm),UltraTech Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Rock Wool Insulation, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Rock+Wool+Insulation+%2875
MAT02482,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (75mm),Owens Corning,75mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Rock Wool Insulation, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Rock+Wool+Insulation+%2875mm%29
MAT02483,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (75mm),Kingspan,75mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Rock Wool Insulation, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Rock+Wool+Insulation+%2875mm%29
MAT02484,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (75mm),Lloyd Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Rock Wool Insulation, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Rock+Wool+Insulation+%2875mm%29
MAT02485,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (75mm),Supreme Insulation,75mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Rock Wool Insulation, thickness 75mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Rock+Wool+Insulation+%2875mm
MAT02486,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (100mm),UltraTech Insulation,100mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation Rock Wool Insulation, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+Rock+Wool+Insulation+%2810
MAT02487,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (100mm),Owens Corning,100mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning Rock Wool Insulation, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+Rock+Wool+Insulation+%28100mm%29
MAT02488,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (100mm),Kingspan,100mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan Rock Wool Insulation, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+Rock+Wool+Insulation+%28100mm%29
MAT02489,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (100mm),Lloyd Insulation,100mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation Rock Wool Insulation, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+Rock+Wool+Insulation+%28100mm%29
MAT02490,Roofing & Insulation,Insulation Materials,Rock Wool Insulation (100mm),Supreme Insulation,100mm,sq.ft / panel,Rs.84 - Rs.156,"Supreme Insulation Rock Wool Insulation, thickness 100mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Supreme+Insulation+Rock+Wool+Insulation+%28100m
MAT02491,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (25mm),UltraTech Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"UltraTech Insulation PUF (Polyurethane Foam) Panel, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=UltraTech+Insulation+PUF+%28Polyurethane+Foam%29+
MAT02492,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (25mm),Owens Corning,25mm,sq.ft / panel,Rs.84 - Rs.156,"Owens Corning PUF (Polyurethane Foam) Panel, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Owens+Corning+PUF+%28Polyurethane+Foam%29+Panel+%28
MAT02493,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (25mm),Kingspan,25mm,sq.ft / panel,Rs.84 - Rs.156,"Kingspan PUF (Polyurethane Foam) Panel, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Kingspan+PUF+%28Polyurethane+Foam%29+Panel+%2825mm%29
MAT02494,Roofing & Insulation,Insulation Materials,PUF (Polyurethane Foam) Panel (25mm),Lloyd Insulation,25mm,sq.ft / panel,Rs.84 - Rs.156,"Lloyd Insulation PUF (Polyurethane Foam) Panel, thickness 25mm, used for thermal and acoustic insulation of roofs and walls.",https://placehold.co/400x300/6B4F4F/FFFFFF?text=Lloyd+Insulation+PUF+%28Polyurethane+Foam%29+Pane
